Grade Sort Nbr,Enrollment Cnt,% Grades Receivedof Enrollment,Letter Grd Cnt,Course Control Nbr,Instructor Name,Average Grade,Course Subject Short Nm,Course Number,Section Nbr,Grade Subtype Desc,Grade Type Desc,Grade Nm,Course Title Nm
1,5,,,31003,Enrique Lima,4,Ethnic Studies,11AC,001,A,Letter Grade,A+,Theories/Concepts
1,1,,,31021,Victoria Robinson,4,Ethnic Studies,21AC,001,A,Letter Grade,A+,Comp Surv Ethnic Gr
1,3,,,31159,Enrique Lima,4,Ethnic Studies,101B,001,A,Letter Grade,A+,Humanities Methods
1,1,,,31174,Fuifuilupe Niumeitolu; Patricia Hilden,4,Ethnic Studies,103C,001,A,Letter Grade,A+,Racial&Contem Comm
1,5,,,31177,Teresa Hidalgo De La Riva,4,Ethnic Studies,122AC,001,A,Letter Grade,A+,Eth/Race In Am Film
1,7,,,31180,Thomas Fleming,4,Ethnic Studies,144AC,001,A,Letter Grade,A+,Racism And U.S. Law
1,11,,,31198,Hatem Bazian,4,Ethnic Studies,190,002,A,Letter Grade,A+,Adv Sem In Eth Std
1,1,,,31459,Shari Huhndorf,4,Ethnic Studies Grad Group,250,001,A,Letter Grade,A+,Research Seminar
1,1,,,31462,Michael Omi,4,Ethnic Studies Grad Group,250,003,A,Letter Grade,A+,Research Seminar
1,1,,,31510,Laura Perez,4,Ethnic Studies Grad Group,299,013,A,Letter Grade,A+,Directed Reading
1,5,,,31633,Eileen Jones,4,Film,25B,001,A,Letter Grade,A+,History Of Film
1,2,,,31645,Marilyn Fabe,4,Film,50,001,A,Letter Grade,A+,Film Intr:Nonmajors
1,3,,,31671,Anton Kaes,4,Film,105,001,A,Letter Grade,A+,Senior Seminar
1,1,,,31672,Mary Ann Doane,4,Film,108,001,A,Letter Grade,A+,Film Genre
1,2,,,31702,Eileen Jones,4,Film,140,002,A,Letter Grade,A+,Spec Topics: Film
1,1,,,31708,Eileen Jones,4,Film,140,003,A,Letter Grade,A+,Spec Topics: Film
1,1,,,31777,Eileen Jones,4,Film,H195,007,A,Letter Grade,A+,Film Honors Thesis
1,1,,,31840,Kristen Whissel,4,Film,201,001,A,Letter Grade,A+,Film Historiography
1,1,,,32221,Seda Chavdarian; Victoria Bergstrom,4,French,1,007,A,Letter Grade,A+,Elementary French
1,2,,,32269,Leslie Martin; Seda Chavdarian,4,French,2,008,A,Letter Grade,A+,Elementary French
1,1,,,32290,Desiree Pries; Jonathan Haddad,4,French,3,006,A,Letter Grade,A+,Intermediate French
1,3,,,32302,Desiree Pries; Olga Sylvia,4,French,4,003,A,Letter Grade,A+,Adv Int French
1,1,,,32314,Lucien Hilaire; Richard Kern,4,French,13,001,A,Letter Grade,A+,Intermed Convers
1,1,,,32332,Vesna Rodic,4,French,102,001,A,Letter Grade,A+,"Read, Wr In French"
1,2,,,32341,Thoraya Tlatli,4,French,103B,001,A,Letter Grade,A+,Lang And Culture
1,1,,,32347,Michael Lucey,4,French,126,001,A,Letter Grade,A+,Senior Seminar
1,4,,,32359,Thoraya Tlatli,4,French,162A,001,A,Letter Grade,A+,Perpectives On Hist
1,3,,,32362,Jean-Daniel Dutoit,4,French,170,001,A,Letter Grade,A+,French Films
1,1,,,32368,Christopher Davis,4,French,180A,001,A,Letter Grade,A+,Fr Civilization
1,1,,,32446,Debarati Sanyal,4,French,H195B,012,A,Letter Grade,A+,Honors Sequence
1,4,,,32505,Deborah Blocker,4,French,245B,001,A,Letter Grade,A+,Early Modern Stdys
1,4,,,32915,Ayse Agis,4,Gender & Womens Studies,14,001,A,Letter Grade,A+,Gen Sex Rac Glo Pol
1,1,,,32918,Laura Fantone,4,Gender & Womens Studies,20,001,A,Letter Grade,A+,Intro Feminist Theo
1,1,,,32927,Christine Quinan,4,Gender & Womens Studies,50AC,001,A,Letter Grade,A+,Gender In Amer Cult
1,2,,,32954,Christine Quinan,4,Gender & Womens Studies,104,001,A,Letter Grade,A+,Feminist Theory
1,3,,,32957,Barbara Barnes,4,Gender & Womens Studies,130AC,001,A,Letter Grade,A+,Gen Race Nat & Hlth
1,3,,,32960,Evelyn Glenn,4,Gender & Womens Studies,139,001,A,Letter Grade,A+,Women And Work
1,2,,,32963,Barbara Barnes,4,Gender & Womens Studies,140,001,A,Letter Grade,A+,Feminist Cultur Std
1,3,,,32966,Paola Bacchetta,4,Gender & Womens Studies,141,001,A,Letter Grade,A+,Inter Globl Eco Dev
1,3,,,36224,Kurt Cuffey; Lindsey Dillon,4,Geography,50AC,001,A,Letter Grade,A+,California
1,1,,,36260,Anthony Byrne,4,Geography,109,001,A,Letter Grade,A+,Prehistoric Agricul
1,13,,,36290,Nathan Sayre,4,Geography,130,001,A,Letter Grade,A+,Food Environment
1,1,,,36293,Kurt Cuffey,4,Geography,140A,001,A,Letter Grade,A+,Physical Landscape
1,6,,,36296,John Chiang,4,Geography,142,001,A,Letter Grade,A+,Climate Dynamics
1,1,,,36299,Robert Rhew,4,Geography,143,001,A,Letter Grade,A+,Global Biogeochem
1,1,,,36305,Paul Groth,4,Geography,C160B,001,A,Letter Grade,A+,"Am Landscape,1900--"
1,3,,,36320,You-Tien Hsing,4,Geography,164,001,A,Letter Grade,A+,Geog Of China
1,3,,,36323,Jon Kosek,4,Geography,170,001,A,Letter Grade,A+,Special Topics
1,5,,,36326,Norman Miller,4,Geography,171,001,A,Letter Grade,A+,Special Topics Phys
1,9,,,36328,Scott Loarie,4,Geography,171,002,A,Letter Grade,A+,Special Topics Phys
1,3,,,36335,Darin Jensen,4,Geography,187,001,A,Letter Grade,A+,Adv Cart Method
1,1,,,36359,Gillian Hart,4,Geography,H195B,005,A,Letter Grade,A+,Honors Course
1,1,,,36365,Michael Johns,4,Geography,H195B,007,A,Letter Grade,A+,Honors Course
1,1,,,36368,Jon Kosek,4,Geography,H195B,008,A,Letter Grade,A+,Honors Course
1,2,,,36491,Jon Kosek,4,Geography,255,001,A,Letter Grade,A+,Topics Political
1,3,,,36797,Laurel Larsen,4,Geography,244,001,A,Letter Grade,A+,Complex Environ Sys
1,1,,,36803,John Radke,4,Geography,H195B,017,A,Letter Grade,A+,Honors Course
1,4,,,37209,Justin Farwell; Nikolaus Euba,4,German,1,003,A,Letter Grade,A+,Elementary German 1
1,1,,,37212,Ashwin Manthripragada; Nikolaus Euba,4,German,1,004,A,Letter Grade,A+,Elementary German 1
1,1,,,37221,Nikolaus Euba; Stephanie Peltner,4,German,2,002,A,Letter Grade,A+,Elementary German 2
1,3,,,37227,Jason Kooiker; Nikolaus Euba,4,German,2,004,A,Letter Grade,A+,Elementary German 2
1,1,,,37239,Jennifer Ingalls; Nikolaus Euba,4,German,4,001,A,Letter Grade,A+,Intermed German Ii
1,1,,,37251,Karen Feldman; Seth Meyer,4,German,R5B,003,A,Letter Grade,A+,Reading And Comp
1,4,,,37260,Karen Feldman; Melissa Etzler,4,German,R5B,006,A,Letter Grade,A+,Reading And Comp
1,6,,,37296,Jeroen Dewulf,4,German,100,001,A,Letter Grade,A+,Reading Culture
1,3,,,37299,Jason Kooiker,4,German,101,001,A,Letter Grade,A+,Advanced German
1,2,,,37326,Thomas Shannon,4,German,173,001,A,Letter Grade,A+,Phonet/Phonol Ger
1,1,,,37374,Winfried Kudszus,4,German,201E,001,A,Letter Grade,A+,20th Century
1,1,,,37377,Niklaus Largier,4,German,205,001,A,Letter Grade,A+,Medieval Lit
1,1,,,38012,Thomas Shannon,4,Dutch,107,001,A,Letter Grade,A+,Structure Mod Dutch
1,5,,,38018,Jeroen Dewulf,4,Dutch,166,001,A,Letter Grade,A+,Anne Frank & After
1,2,,,38303,Clare Talwalker,4,Global Poverty & Practice,105,001,A,Letter Grade,A+,Global Practice
1,2,,,38321,Khalid Kadir,4,Global Poverty & Practice,105,003,A,Letter Grade,A+,Global Practice
1,1,,,38330,Genevieve Gonzales,4,Global Poverty & Practice,196,001,A,Letter Grade,A+,Global Capstone
1,2,,,38333,Khalid Kadir,4,Global Poverty & Practice,196,002,A,Letter Grade,A+,Global Capstone
1,1,,,39012,Grahame Foreman; Maureen Miller,4,History,R1B,004,A,Letter Grade,A+,History Rding&Comp
1,1,,,39096,Robin Einhorn,4,History,7B,001,A,Letter Grade,A+,The Us Civ War Pres
1,2,,,39237,Samuel Evans,4,History,30,001,A,Letter Grade,A+,History Of Science
1,2,,,39294,Diego Pirillo,4,History,100,008,A,Letter Grade,A+,Special Topics
1,1,,,39336,Mark Sawchuk,4,History,101,010,A,Letter Grade,A+,"Research, Writing"
1,1,,,39357,David Hollinger,4,History,101,017,A,Letter Grade,A+,"Research, Writing"
1,9,,,39414,David Wetzel,4,History,103B,005,A,Letter Grade,A+,Proseminar:  Europe
1,1,,,39471,Nicolas Tackett,4,History,103F,002,A,Letter Grade,A+,Proseminar:  Asia
1,1,,,39492,Douglas O'Reagan; Maureen Miller,4,History,103S,002,A,Letter Grade,A+,Proseminar: Hist Sc
1,2,,,39543,Gita Pai,4,History,114B,001,A,Letter Grade,A+,Modern South Asia
1,1,,,39555,Michael Nylan,4,History,117D,001,A,Letter Grade,A+,Chinese Body
1,2,,,39588,Jane Cho,4,History,131B,001,A,Letter Grade,A+,Us Social Fr Civwar
1,2,,,39594,Carl Mason,4,History,C139B,001,A,Letter Grade,A+,Amer Immigrant Exp
1,5,,,39633,David Wetzel,4,History,158B,001,A,Letter Grade,A+,Europe 1815-1914
1,1,,,39719,Abena Osseo-Asare,4,History,183A,001,A,Letter Grade,A+,Health And Disease
1,1,,,39744,Geoffrey Nunberg; Paul Duguid,4,History,C192,001,A,Letter Grade,A+,History Of Info
1,1,,,39771,Maureen Miller,4,History,275B,001,A,Letter Grade,A+,Survey-Europe
1,1,,,39792,Andrew Barshay,4,History,275F,001,A,Letter Grade,A+,Survey-Asia
1,2,,,39906,Stefan-Ludwig Hoffmann,4,History,283,001,A,Letter Grade,A+,Hist Meth Theory
1,1,,,39945,Richard Candida Smith,4,History,285D,002,A,Letter Grade,A+,Res Sem--U.S.
1,1,,,42033,Roy Caldwell,4,Integrative Biology,31,001,A,Letter Grade,A+,Ecol/Evol Anml Behv
1,2,,,42141,Dean Kelch,4,Integrative Biology,102LF,001,A,Letter Grade,A+,Intro Cal Plt Life
1,1,,,42150,Alan Shabel; Jimmy Mcguire; Rauri Bowie,4,Integrative Biology,104LF,001,A,Letter Grade,A+,Hist Of Vertebrate
1,1,,,42168,Charles Marshall,4,Integrative Biology,113L,001,A,Letter Grade,A+,Pal Pers Ecol Evol
1,1,,,42177,Gloria Caldwell,4,Integrative Biology,119,001,A,Letter Grade,A+,Medical Evidence
1,10,,,42189,Daniela Kaufer; Steven Lehman,4,Integrative Biology,132,001,A,Letter Grade,A+,Surv Human Physiol
1,2,,,42192,Daniela Kaufer; Heather French; Steven Lehman,4,Integrative Biology,132L,001,A,Letter Grade,A+,Mammal Physiol Lab
1,2,,,42201,Daniela Kaufer; Dennis Evangelista; Steven Lehman,4,Integrative Biology,132L,004,A,Letter Grade,A+,Mammal Physiol Lab
1,8,,,42207,Daniela Kaufer; Dennis Evangelista; Steven Lehman,4,Integrative Biology,132L,006,A,Letter Grade,A+,Mammal Physiol Lab
1,2,,,42213,Daniela Kaufer; Heather French; Steven Lehman,4,Integrative Biology,132L,008,A,Letter Grade,A+,Mammal Physiol Lab
1,5,,,42216,Mimi Koehl; Robert Dudley; Robert Full,4,Integrative Biology,C135L,001,A,Letter Grade,A+,Lab In Mec Org
1,5,,,42222,George Bentley,4,Integrative Biology,138,001,A,Letter Grade,A+,Comparat Endocrino
1,18,,,42231,Thomas Carlson,4,Integrative Biology,140,001,A,Letter Grade,A+,Bio Human Reprod
1,5,,,42281,Lance Kriegsfeld,4,Integrative Biology,C143B,001,A,Letter Grade,A+,Hormones & Behavior
1,1,,,42282,Eileen Lacey,4,Integrative Biology,146LF,001,A,Letter Grade,A+,Behavior Ecolgy/Lab
1,4,,,42297,Todd Dawson,4,Integrative Biology,151,001,A,Letter Grade,A+,Plant Physiol Ecol
1,2,,,42300,Cameron Williams; Todd Dawson,4,Integrative Biology,151L,001,A,Letter Grade,A+,Plant Phys Ecol Lab
1,3,,,42312,Montgomery Slatkin; Rasmus Nielsen,4,Integrative Biology,161,001,A,Letter Grade,A+,Evolution Genetics
1,9,,,42327,Thomas Carlson,4,Integrative Biology,169,001,A,Letter Grade,A+,Evol Medicine
1,2,,,42348,Rauri Bowie,4,Integrative Biology,174LF,001,A,Letter Grade,A+,Ornithology Wth Lab
1,2,,,42357,Jimmy Mcguire,4,Integrative Biology,175LF,001,A,Letter Grade,A+,Herpetology W Lab
1,1,,,42366,Kevin Padian,4,Integrative Biology,183L,001,A,Letter Grade,A+,Evol Vertebrate Lab
1,2,,,42375,Timothy White,4,Integrative Biology,C185L,001,A,Letter Grade,A+,Human Paleontology
1,2,,,42387,Patrick Kirch,4,Integrative Biology,C187,001,A,Letter Grade,A+,Hum Bio Of The Pac
1,1,,,42444,Robert Full,4,Integrative Biology,191,170,A,Letter Grade,A+,Directed Research
1,1,,,42477,David Lindberg,4,Integrative Biology,191,270,A,Letter Grade,A+,Directed Research
1,1,,,42840,Doris Bachtrog,4,Integrative Biology,H196B,020,A,Letter Grade,A+,Thesis Course
1,1,,,42849,George Bentley,4,Integrative Biology,H196B,050,A,Letter Grade,A+,Thesis Course
1,3,,,42861,Roy Caldwell,4,Integrative Biology,H196B,090,A,Letter Grade,A+,Thesis Course
1,1,,,42888,Robert Full,4,Integrative Biology,H196B,170,A,Letter Grade,A+,Thesis Course
1,1,,,42945,Nipam Patel,4,Integrative Biology,H196B,350,A,Letter Grade,A+,Thesis Course
1,1,,,43425,Brent Mishler; David Ackerly; David Lindberg,4,Integrative Biology,200B,001,A,Letter Grade,A+,Phylogenetic Evol
1,1,,,43980,Doris Bachtrog,4,Integrative Biology,298,020,A,Letter Grade,A+,Special Study
1,1,,,44031,Tyrone Hayes,4,Integrative Biology,298,180,A,Letter Grade,A+,Special Study
1,1,,,44094,Mary Power,4,Integrative Biology,298,370,A,Letter Grade,A+,Special Study
1,1,,,44109,Jonathon Stillman,4,Integrative Biology,298,420,A,Letter Grade,A+,Special Study
1,2,,,45515,Renate Holub,4,Interdisciplinary Studies,100D,001,A,Letter Grade,A+,Technol & Society
1,1,,,45518,Gary Wren,4,Interdisciplinary Studies,100H,001,A,Letter Grade,A+,Media & Intntl Rel
1,2,,,45539,Rakesh Bhandari,4,Interdisciplinary Studies,H195,001,A,Letter Grade,A+,Honors Thesis
1,7,,,46445,Calanit Kamala,4,International & Area Stds,107,001,A,Letter Grade,A+,Inter Macro Theory
1,1,,,46466,Tara Graham,4,International & Area Stds,120,001,A,Letter Grade,A+,Selected Topics
1,3,,,46472,Jonathan Lewis; Maximilian Auffhammer,4,International & Area Stds,140,001,A,Letter Grade,A+,Special Topics
1,2,,,46478,Peter Bartu,4,International & Area Stds,150,002,A,Letter Grade,A+,Adv Std In Ias
1,12,,,46484,Genevieve Gonzales,4,International & Area Stds,155AC,001,A,Letter Grade,A+,Educational Justice
1,1,,,46514,Calanit Kamala,4,International & Area Stds,207,001,A,Letter Grade,A+,Inter Macro Theory
1,1,,,46544,Jonathan Lewis; Maximilian Auffhammer,4,International & Area Stds,240,001,A,Letter Grade,A+,Special Topics
1,1,,,46906,Filippo Andrei,4,Italian Studies,1,002,A,Letter Grade,A+,Elementary Italian
1,10,,,46909,Anthony Martire,4,Italian Studies,1,003,A,Letter Grade,A+,Elementary Italian
1,1,,,46912,Emily Rabiner; Marisa Escolar,4,Italian Studies,1,004,A,Letter Grade,A+,Elementary Italian
1,4,,,46927,Anthony Martire,4,Italian Studies,2,002,A,Letter Grade,A+,Elementary Italian
1,3,,,46930,Katherine Noson; Marisa Escolar,4,Italian Studies,2,003,A,Letter Grade,A+,Elementary Italian
1,8,,,46933,Anthony Martire,4,Italian Studies,2,004,A,Letter Grade,A+,Elementary Italian
1,1,,,46936,Marco Prina; Marisa Escolar,4,Italian Studies,3,001,A,Letter Grade,A+,Interm Italian
1,2,,,46939,Mara Jacobsen,4,Italian Studies,3,002,A,Letter Grade,A+,Interm Italian
1,4,,,46942,Mara Jacobsen,4,Italian Studies,4,001,A,Letter Grade,A+,Adv Italian
1,2,,,46945,Albert Ascoli; Marina Romani,4,Italian Studies,R5A,001,A,Letter Grade,A+,Reading & Comp
1,1,,,46948,Natalie Cleaver,4,Italian Studies,R5B,001,A,Letter Grade,A+,Reading & Comp
1,1,,,46987,Marisa Escolar,4,Italian Studies,104,001,A,Letter Grade,A+,Reading Italian Lit
1,1,,,46993,Natalie Cleaver,4,Italian Studies,120,001,A,Letter Grade,A+,Italian Studies
1,1,,,46996,Maria Fuller,4,Italian Studies,160,001,A,Letter Grade,A+,"Ital Hist, Soc, Pol"
1,4,,,46998,Diego Pirillo,4,Italian Studies,160,002,A,Letter Grade,A+,"Ital Hist, Soc, Pol"
1,1,,,47068,Steven Botterill,4,Italian Studies,212,001,A,Letter Grade,A+,Dante
1,2,,,47197,Diego Pirillo,4,Italian Studies,298,006,A,Letter Grade,A+,Special Study
1,1,,,47821,Jill Stoner; Leon Katz Wiener Dow,4,Jewish Studies,120,001,A,Letter Grade,A+,Special Topics
1,2,,,47827,Jill Stoner; Yahil Zaban,4,Jewish Studies,120,002,A,Letter Grade,A+,Special Topics
1,2,,,47842,Jill Stoner; Yahil Zaban,4,Jewish Studies,200,001,A,Letter Grade,A+,Advanced Topics
1,2,,,47851,Daniel Boyarin,4,Jewish Studies,299,003,A,Letter Grade,A+,Ind Stdy/Research
1,1,,,51803,Lynn Huntsinger,4,Letters & Science,C30U,001,A,Letter Grade,A+,Us & Global Forest
1,1,,,51847,Kathleen Moran,4,Letters & Science,C40T,001,A,Letter Grade,A+,Intro As:Hollywood
1,1,,,51848,Karen Feldman,4,Letters & Science,C60U,001,A,Letter Grade,A+,Marxnietzschefreud
1,7,,,51863,John Campbell; Robert Maccoun; Saul Perlmutter,4,Letters & Science,22,001,A,Letter Grade,A+,Sensibility/Science
1,10,,,51866,Alexei Filippenko,4,Letters & Science,C70U,001,A,Letter Grade,A+,General Astronomy
1,3,,,51947,Carlos Bustamante,4,Letters & Science,C70V,001,A,Letter Grade,A+,Descriptive Intro
1,3,,,51992,Kevin Padian; Ronald Hendel,4,Letters & Science,121,001,A,Letter Grade,A+,Origina Sci Relig
1,2,,,52022,John Phillips,4,Letters & Science,160B,001,A,Letter Grade,A+,Philos & Values
1,6,,,52043,Robert Sharf,4,Letters & Science,160D,001,A,Letter Grade,A+,Philos & Values
1,32,,,52058,Rosemary Joyce,4,Letters & Science,180AC,001,A,Letter Grade,A+,Archaeol Sex Gender
1,9,,,52073,Robert Reich,4,Letters & Science,C180U,001,A,Letter Grade,A+,Wealth And Poverty
1,1,,,52187,Michael O'Hare,4,Letters & Science,C180X,001,A,Letter Grade,A+,Arts & Cultural Pol
1,5,,,52202,Patrick Boudreault,4,Linguistics,1B,001,A,Letter Grade,A+,American Sign Lang
1,3,,,52209,Sarah Cutfield,4,Linguistics,5,001,A,Letter Grade,A+,Lang & Linguistics
1,3,,,52239,Gladys Wilkerson,4,Linguistics,55AC,001,A,Letter Grade,A+,American Languages
1,4,,,52269,Line Mikkelsen,4,Linguistics,100,001,A,Letter Grade,A+,Intro Ling Sci
1,6,,,52299,George Lakoff,4,Linguistics,C105,001,A,Letter Grade,A+,Mind And Language
1,2,,,52329,Keith Johnson,4,Linguistics,113,001,A,Letter Grade,A+,Experimen Phonetics
1,1,,,52332,Larry Hyman,4,Linguistics,115,001,A,Letter Grade,A+,Phonol And Morphol
1,4,,,52353,Peter Jenks,4,Linguistics,120,001,A,Letter Grade,A+,Intro Syn & Sem
1,1,,,52374,Sarah Cutfield,4,Linguistics,140,001,A,Letter Grade,A+,Intro Field Meths
1,1,,,52377,Terrance Regier,4,Linguistics,C142,001,A,Letter Grade,A+,Language & Thought
1,4,,,52383,Richard Rhodes,4,Linguistics,155AC,001,A,Letter Grade,A+,Language In The Us
1,1,,,52425,Keith Johnson,4,Linguistics,H195B,006,A,Letter Grade,A+,Linguis Honors
1,2,,,52506,George Lakoff,4,Linguistics,205,001,A,Letter Grade,A+,Adv Cog Linguistics
1,2,,,52509,Sharon Inkelas,4,Linguistics,211A,001,A,Letter Grade,A+,Adv Phonol Theory
1,1,,,52515,Gary Holland,4,Linguistics,230,001,A,Letter Grade,A+,Historical Ling
1,2,,,52527,Larry Hyman,4,Linguistics,270,002,A,Letter Grade,A+,Struct Part Lang
1,1,,,52554,George Lakoff,4,Linguistics,298,008,A,Letter Grade,A+,Spec Group Study
1,22,,,53503,Slobodan Simic,4,Mathematics,1A,001,A,Letter Grade,A+,Calculus
1,20,,,53536,Nicolai Reshetikhin,4,Mathematics,1B,001,A,Letter Grade,A+,Calculus
1,17,,,53575,Mina Aganagic,4,Mathematics,1B,002,A,Letter Grade,A+,Calculus
1,15,,,53614,Francis Christ,4,Mathematics,1B,003,A,Letter Grade,A+,Calculus
1,2,,,53653,Lawrence Evans,4,Mathematics,10B,001,A,Letter Grade,A+,Methods Of Math
1,28,,,53686,Leo Harrington,4,Mathematics,16A,001,A,Letter Grade,A+,Anal Geo & Calculus
1,4,,,53734,James Demmel,4,Mathematics,16B,001,A,Letter Grade,A+,Anal Geo & Calculus
1,23,,,53782,John Lott,4,Mathematics,16B,002,A,Letter Grade,A+,Anal Geo & Calculus
1,1,,,53836,Alex Kruckman; Ole Hald,4,Mathematics,32,001,A,Letter Grade,A+,Precalculus
1,1,,,53845,Zvezdelina Stankova,4,Mathematics,49,001,A,Letter Grade,A+,Supp Lower Div Math
1,12,,,53866,James Sethian,4,Mathematics,53,001,A,Letter Grade,A+,Multivar Calculus
1,21,,,53905,Daniel Fitzpatrick,4,Mathematics,53,002,A,Letter Grade,A+,Multivar Calculus
1,34,,,53950,Zvezdelina Stankova,4,Mathematics,54,001,A,Letter Grade,A+,Lin Alg & Diff Eqns
1,11,,,53998,Constantin Teleman,4,Mathematics,54,002,A,Letter Grade,A+,Lin Alg & Diff Eqns
1,9,,,54046,Kenneth Ribet,4,Mathematics,55,001,A,Letter Grade,A+,Discrete Math
1,6,,,54136,Paul Smith,4,Mathematics,104,001,A,Letter Grade,A+,Intro To Analysis
1,1,,,54139,Michael Klass,4,Mathematics,104,002,A,Letter Grade,A+,Intro To Analysis
1,4,,,54142,Jonathan Dahl,4,Mathematics,104,003,A,Letter Grade,A+,Intro To Analysis
1,3,,,54145,Luke Oeding,4,Mathematics,104,004,A,Letter Grade,A+,Intro To Analysis
1,1,,,54148,Mariusz Wodzicki,4,Mathematics,105,001,A,Letter Grade,A+,Analysis Ii
1,25,,,54151,Benoit Dherin,4,Mathematics,110,001,A,Letter Grade,A+,Linear Algebra
1,3,,,54181,Noah Giansiracusa,4,Mathematics,113,001,A,Letter Grade,A+,Abstract Algebra
1,3,,,54184,Luke Oeding,4,Mathematics,113,002,A,Letter Grade,A+,Abstract Algebra
1,4,,,54187,Nathan Ilten,4,Mathematics,113,003,A,Letter Grade,A+,Abstract Algebra
1,1,,,54190,Atoshi Chowdhury,4,Mathematics,113,004,A,Letter Grade,A+,Abstract Algebra
1,1,,,54193,Kelli Talaska,4,Mathematics,113,005,A,Letter Grade,A+,Abstract Algebra
1,1,,,54196,Max Glick,4,Mathematics,H113,001,A,Letter Grade,A+,Hnrs Intro Abst Alg
1,2,,,54199,Christopher Rycroft,4,Mathematics,121A,001,A,Letter Grade,A+,Math Tool Phys Sci
1,4,,,54202,Richard Borcherds,4,Mathematics,121B,001,A,Letter Grade,A+,Math Tool Phys Sci
1,8,,,54205,Benoit Dherin,4,Mathematics,123,001,A,Letter Grade,A+,Ord Diff Equations
1,6,,,54208,Alexandre Chorin,4,Mathematics,128A,001,A,Letter Grade,A+,Numerical Analysis
1,4,,,54235,Per-Olof Persson,4,Mathematics,128B,001,A,Letter Grade,A+,Numerical Analysis
1,2,,,54241,Ilya Zakharevich,4,Mathematics,130,001,A,Letter Grade,A+,Classical Geometrie
1,2,,,54244,James Freitag,4,Mathematics,136,001,A,Letter Grade,A+,Incomplete/Undecid
1,5,,,54247,Katherine Poirier,4,Mathematics,142,001,A,Letter Grade,A+,Elem Alg Topology
1,1,,,54250,Ole Hald,4,Mathematics,151,001,A,Letter Grade,A+,School Curriculum
1,1,,,54256,Emiliano Gomez,4,Mathematics,153,001,A,Letter Grade,A+,School Curriculum
1,9,,,54265,John Strain,4,Mathematics,170,001,A,Letter Grade,A+,Math Meth Optimiz
1,5,,,54268,Florian Block,4,Mathematics,172,001,A,Letter Grade,A+,Combinatorics
1,2,,,54271,Owen Gwilliam,4,Mathematics,185,001,A,Letter Grade,A+,Complex Analysis
1,3,,,54274,Daniel Fitzpatrick,4,Mathematics,185,002,A,Letter Grade,A+,Complex Analysis
1,5,,,54279,Dan-Virgil Voiculescu,4,Mathematics,185,004,A,Letter Grade,A+,Complex Analysis
1,1,,,54283,Robert Coleman,4,Mathematics,191,001,A,Letter Grade,A+,Exper Math
1,5,,,54285,John Lott,4,Mathematics,191,002,A,Letter Grade,A+,Exper Math
1,1,,,54286,John Strain,4,Mathematics,196,001,A,Letter Grade,A+,Honors Thesis
